uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
2_93	旅途余白	2	93	action	心理-推测	罗伦斯	“哪里。这座温泉旅馆的卖点就是让客人笑着来笑着回去嘛。” ‖ 经营温泉旅馆与当个什么都能自己打理的旅行商人不同，辛苦得多了；然而只要身边有这样的助手，再多的苦都会化为无穷的喜悦。罗伦斯笑着点头，赫萝也像个少女似的笑了。 ‖ 下到一楼，赫萝便将脑袋挤进薄毛线帽里。尽管每个客人一天到晚都是醉醺醺的，好像无所谓，但还是不能让他们看见赫萝的耳朵。在纽希拉，知道赫萝身份的只有自家旅馆的人而已。 ‖ ►汉娜似乎是听见了脚步声，两人一进餐厅就替赫萝送饭过来。量不怎么多，只是相较于罗伦斯，肉的比例大过豆子不少，令人不禁莞尔。虽仍有还算年轻的自觉，一早就吃这么多肉还是令人吃不消。 ‖ 罗伦斯心里早已明白，自己与赫萝这寄宿于麦子的狼之化身，寿命有极大差距，让他深刻体会这点的机会也逐渐变多。 ‖ 思想上的理解，与生活中的实际体验完全是两回事。	汉娜似乎是听见了脚步声，两人一进餐厅就替赫萝送饭过来。量不怎么多，只是相较于罗伦斯，肉的比例大过豆子不少，令人不禁莞尔。虽仍有还算年轻的自觉，一早就吃这么多肉还是令人吃不消。	罗伦斯	0.40	罗伦斯	赫萝		
2_101	旅途余白	2	101	dialogue	anaphoric	罗伦斯	“嗯？” ‖ 注视赫萝以调皮少女的模样津津有味地啃肉时，这个赫萝慢慢地开口了。 ‖ “真正忙的是汝呗？现在人手不足，汝都忙得团团转呗？” ‖ ►“啊，这个嘛，还挺得住。再忙也忙不了多久了，况且我们也真的太依赖寇尔了点。既然他想出去见见世面，我哪有脸留他。” ‖ 十几年前，邂逅赫萝而在旅途中到处受无妄之灾牵连时，他们认识了一位名叫寇尔的少年。当时他是修习神学的流浪学生，年纪比判若豆蔻少女的赫萝更小。 ‖ 他如今也长成了与当时的自己相仿的青年啊。罗伦斯感到时间流逝的可怕。	啊，这个嘛，还挺得住。再忙也忙不了多久了，况且我们也真的太依赖寇尔了点。既然他想出去见见世面，我哪有脸留他。	赫萝	0.55	赫萝			
2_107	旅途余白	2	107	dialogue	unmarked	罗伦斯	同时，罗伦斯仍对于自己让曾经有志投身圣职的寇尔长期待在温泉旅馆工作有着不小愧疚。即使那是经过一番辗转曲折的结果。 ‖ 而某天，这个寇尔听了旅馆客人说的传闻后怎么也按捺不住，终于下定决心请求罗伦斯让他下山，罗伦斯当然是没有祝福他以外的选项。 ‖ “不过老实说……我很希望他能待到春天再走。” ‖ ►“嗯。唔咕、唔咕……嗯咕。这样也好，反正寇尔小鬼这个人怪老实的，要是错过那个机会，搞不好又会犹豫来犹豫去，踏不出那一步了。汝放手让他走的这个决定，咱觉得是一点也没错喔。” ‖ “听你这么说，我就好过多了。我实在不想妨碍前途看好的年轻人啊。” ‖ 罗伦斯也为自己的锡杯注酒，语气活像个龙钟老人，听得赫萝咯咯笑。	嗯。唔咕、唔咕……嗯咕。这样也好，反正寇尔小鬼这个人怪老实的，要是错过那个机会，搞不好又会犹豫来犹豫去，踏不出那一步了。汝放手让他走的这个决定，咱觉得是一点也没错喔。	罗伦斯	0.40	罗伦斯			
2_133	旅途余白	2	133	dialogue	anaphoric	罗伦斯	“呵呵。私奔对象是寇尔小鬼已经算不错了呗。” ‖ “又不一定是私奔！” ‖ 可是，罗伦斯就是忍不住想反驳，逗得赫萝和汉娜咯咯笑得更大声，让他好想找其他旅馆老板一起喝酒。 ‖ ►“再说啊，有心上人却硬把话憋在心里，又会有什么好处呢？以咱的女儿来说，咱倒还觉得她动作太慢了点呢。” ‖ 看来赫萝也替女儿着急过。 ‖ 但说到有话想说却憋在心里这点，赫萝应该也没立场说别人才对。罗伦斯回想起十几年前的旅程。当然，他很清楚挖苦赫萝会有什么后果，不会说出口。	再说啊，有心上人却硬把话憋在心里，又会有什么好处呢？以咱的女儿来说，咱倒还觉得她动作太慢了点呢。	赫萝	0.55	赫萝			
4_51	旅途余白	4	51	action	心理-推测	罗伦斯	“就是把城里的小路封起来，在大路上追气得发狂的牛。传说摸到牛屁股的人会得到幸运之神的眷顾，追得可疯了，而大家最后还会把那头牛整头烤来吃。可是……” ‖ “不行吗？” ‖ “每年都有人受伤，更糟的是牛很容易撞坏房子，灾情惨重。” ‖ ►以旅客观点而言，遇到这种刺激的大活动是很有娱乐效果。然而亲手盖房，深知维护不易的赫萝似乎是想像了房子被牛撞破，搞得一塌糊涂的画面，表情沉了下来。 ‖ “那实在……很伤脑筋。” ‖ “是吧？”	以旅客观点而言，遇到这种刺激的大活动是很有娱乐效果。然而亲手盖房，深知维护不易的赫萝似乎是想像了房子被牛撞破，搞得一塌糊涂的画面，表情沉了下来。	罗伦斯	0.40	罗伦斯	赫萝		
4_62	旅途余白	4	62	action	心理-推测	罗伦斯	“汝最近也有点肚子呢。” ‖ “唔、呃……咳哼！从年纪来看，就只能办点化装舞会什么的了，可是那种东西到处都有。” ‖ “真难想。” ‖ ►赫萝又啪刷啪刷拍响池水，以狗爬式般的动作游离池边。在水中飘散的头发和尾毛让她看起来很无所谓，但若对这话题没兴趣，她根本就不会提。 ‖ 其实赫萝也很关心这旅馆和这村子，否则不会夜夜跑上积满了雪的山头到处巡视，又默默缝补堆积如山的床被单。 ‖ “嗯……”	赫萝又啪刷啪刷拍响池水，以狗爬式般的动作游离池边。在水中飘散的头发和尾毛让她看起来很无所谓，但若对这话题没兴趣，她根本就不会提。	罗伦斯	0.40	罗伦斯	赫萝		
1_0	狼与一身泥的送行狼	1	0	action	物理	罗伦斯	►远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。 ‖ 这样的喧噪，让人扎实感到冬天真的要结束了。 ‖ 在这个晴朗无风的和平日子，远离尘嚣的山村纽希拉正准备洗去累积整个冬天的尘垢而热闹非凡。	远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。	罗伦斯	0.30	罗伦斯			
1_3	狼与一身泥的送行狼	1	3	dialogue	unmarked	罗伦斯	远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。 ‖ 这样的喧噪，让人扎实感到冬天真的要结束了。 ‖ 在这个晴朗无风的和平日子，远离尘嚣的山村纽希拉正准备洗去累积整个冬天的尘垢而热闹非凡。 ‖ ►“卢米欧尼金币？有二十……十九枚没错吧。德堡银币，七十三枚。迪普铜币有一堆、两堆……总共六百枚没错吧？都秤过了吗？” ‖ 不断有人进出的村落集会所，弥漫着生锈金属的气味。每个人手都提着布袋，重重摆上房中央的长桌，解开束口绳倒出来，里头全是种类繁多的货币。 ‖ “那么，阿雷兹先生的份都在这里了没错吧？”	卢米欧尼金币？有二十……十九枚没错吧。德堡银币，七十三枚。迪普铜币有一堆、两堆……总共六百枚没错吧？都秤过了吗？	罗伦斯	0.40	罗伦斯			
1_33	狼与一身泥的送行狼	1	33	action	心理-推测	罗伦斯	光是听见这声音，整天下来的疲劳就全飞了吧。从门缝间探出头来的，是个外套一路盖到脚踝，头袋兜帽的娇小少女。胸前抱了个小酒桶，不认识的人见到她，多半会以为是哪家的女儿来跑腿吧。事实上，兜帽下那张脸还真的有些稚气。 ‖ 而这位状似少女的人物，一来到罗伦斯面前就高姿态地歪唇笑他说： ‖ “怎么像头割完毛的羊啊？” ‖ ►一如往昔的嘲讽，搔得耳朵痒呼呼的。面前这个人，并不是眼中所见的小丫头。尽管外表看起来是个十来岁的女孩，兜帽下却藏着常人没有的兽耳，腰间还长了条尾巴。她的真面目是能将人一口吞下，高龄数百岁，寄宿于麦子中的狼。 ‖ 同时也是罗伦斯最骄傲的妻子──赫萝。 ‖ “没必要特地来接我吧。”	一如往昔的嘲讽，搔得耳朵痒呼呼的。面前这个人，并不是眼中所见的小丫头。尽管外表看起来是个十来岁的女孩，兜帽下却藏着常人没有的兽耳，腰间还长了条尾巴。她的真面目是能将人一口吞下，高龄数百岁，寄宿于麦子中的狼。	罗伦斯	0.40	罗伦斯	赫萝		
1_39	狼与一身泥的送行狼	1	39	action	心理-推测	罗伦斯	若是前一阵子，来接人的应该会是长相和赫萝一个样的独生女缪里吧。可是她不晓得遗传到谁，偷跑出去旅行了。 ‖ “咱怕丢著汝一个人，会寂寞得哭着回家嘛。” ‖ 赫萝说完就把酒桶推过来。罗伦斯一拔栓，扑鼻而来的蜂蜜酒香就熏得他胃用力一缩，想起自己打从起床到现在什么也没吃。吞进一口，甜得腻人的酒使疲惫的躯体重获新生。无论赫萝嘴上怎么说，心里总是先为罗伦斯着想。 ‖ ►再说，赫萝才是真正寂寞的人吧。冬天结束后温泉旅馆就没生意了，长年分担劳务的寇尔寄旅他乡，独生女缪里也跟他跑了；虽然后来来了个奇特的客人能解点闷，不过他也在前几天回去了。假如她是受不了整天独守空荡荡的温泉旅馆才跑来的，那真是太可爱了。罗伦斯稍微用力地搂住赫萝似乎靠得比平时紧的瘦小身躯。 ‖ “话说旁边仓库堆得可真满啊，货币也像宝山一样。” ‖ “是啊，你是第一次见到吧。”	再说，赫萝才是真正寂寞的人吧。冬天结束后温泉旅馆就没生意了，长年分担劳务的寇尔寄旅他乡，独生女缪里也跟他跑了；虽然后来来了个奇特的客人能解点闷，不过他也在前几天回去了。假如她是受不了整天独守空荡荡的温泉旅馆才跑来的，那真是太可爱了。罗伦斯稍微用力地搂住赫萝似乎靠得比平时紧的瘦小身躯。	罗伦斯	0.40	罗伦斯	赫萝		
1_43	狼与一身泥的送行狼	1	43	dialogue	anaphoric	罗伦斯	“话说旁边仓库堆得可真满啊，货币也像宝山一样。” ‖ “是啊，你是第一次见到吧。” ‖ 若非有事，赫萝鲜少离开温泉旅馆。不仅是因为赫萝不是人类不会变老，没事最好别抛头露面，其次则单纯是不爱出门而已。 ‖ ►“今年好像特别多呢……之前每年都是看人在忙，现在才知道做起来这么累，吓我一跳。今天真的是忙到头昏眼花，想到后面几天也要这样就会怕。” ‖ 罗伦斯苦笑着喝口酒后，赫萝又笑了。 ‖ “怎么啦？”	今年好像特别多呢……之前每年都是看人在忙，现在才知道做起来这么累，吓我一跳。今天真的是忙到头昏眼花，想到后面几天也要这样就会怕。	罗伦斯	0.55	罗伦斯			
1_65	狼与一身泥的送行狼	1	65	action	心理-推测	罗伦斯	今天会忙得这么累，也是因为没多少年轻人能替他打杂的缘故。 ‖ 即使有交情不错的旅馆老板赛勒斯之子卡姆来帮忙，还是忙得不可开交。 ‖ 清点眼前一大堆货币的途中，“有寇尔在就好了”的念头不知有过多少次。不然假如女儿缪里还在村里，也能协助收取及整理邻近聚落运来村里的货物。 ‖ ►然而，这两个人却结伴出游了。原本只有寇尔一个上路，结果淘气的缪里似乎是躲进行李中偷跟过去了。赫萝常笑他当爸当傻了，可是那怎么能教人不担心呢。即使寇尔是个正人君子，缪里还是跟男人单独外出啊！ ‖ “要是我们家两个年轻人都在……” ‖ 这句话有很多意思，而赫萝很善良地往好的方面解释。	然而，这两个人却结伴出游了。原本只有寇尔一个上路，结果淘气的缪里似乎是躲进行李中偷跟过去了。赫萝常笑他当爸当傻了，可是那怎么能教人不担心呢。即使寇尔是个正人君子，缪里还是跟男人单独外出啊！	罗伦斯	0.40	罗伦斯	缪里		
1_71	狼与一身泥的送行狼	1	71	dialogue	anaphoric	罗伦斯	“汝最近懒散很多呢，偶尔做点粗活对汝也好呗。” ‖ 赫萝边戳他腹侧边说。 ‖ 虽说温泉旅馆老板有副双下巴和大肚腩比较有架式，可是赫萝不喜欢那样，罗伦斯平时生活饮食也很节制，顶多留了点胡子，好让人觉得成熟可靠罢了。 ‖ ►“话是没错，不过要是他们一去就是个把年，不请人真的会累坏啊。等到下一个旺季，只靠我一个实在撑不起整间旅馆。” ‖ 接着，罗伦斯补充道： ‖ “当然还要加上你的针线，还有汉娜的厨艺。”	话是没错，不过要是他们一去就是个把年，不请人真的会累坏啊。等到下一个旺季，只靠我一个实在撑不起整间旅馆。	罗伦斯	0.55	罗伦斯			
