uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
1_78	旅行商人与黯色的骑士	1	78	action	心理-推测	罗伦斯	说罢，赫萝伸出手拿起烤鱼。 ‖ 赫萝会这么说应该只是带着一些抱怨，而不是非得要听到故事不可的意思。 ‖ 尽管如此，看见赫萝这般表现还是让罗伦斯有些不忍心。 ‖ ►虽然鲱鱼应该还没烤熟，但似乎已经等不及的赫萝大口咬下烤鱼，并让盐巴就这么沾在脸颊上。帮赫萝擦去脸颊上的盐巴后，罗伦斯先这么说出开场白： ‖ “疲累的旅途中，听到好笑的故事会比较好吧？” ‖ “疲累时没有什么比口味重的东西更好。”	虽然鲱鱼应该还没烤熟，但似乎已经等不及的赫萝大口咬下烤鱼，并让盐巴就这么沾在脸颊上。帮赫萝擦去脸颊上的盐巴后，罗伦斯先这么说出开场白：	罗伦斯	0.40	罗伦斯	赫萝		
3_14	旅行商人与黯色的骑士	3	14	dialogue	unmarked	罗伦斯	在弗理德带路下，罗伦斯一边一起走着，一边观察四周状况时，忽然听到弗理德这么说。 ‖ 因为隐瞒也没有用，所以罗伦斯老实地回答： ‖ “老实说，我前天吃过饭后，就没再吃过东西了。” ‖ ►“嗯，原来是这样啊。那我招待起来会比较有成就感。就来准备刚切好的猪肉，还有……啊！对了，今天早上保罗那家伙在水道里生了鸡蛋……” ‖ 弗理德一边自言自语，一边走进建筑物内。 ‖ 虽然大家会说年纪大了就容易自言自语，但如果罗伦斯观察得没错，弗理德的表现应该是独居过久的人会有的特征。	嗯，原来是这样啊。那我招待起来会比较有成就感。就来准备刚切好的猪肉，还有……啊！对了，今天早上保罗那家伙在水道里生了鸡蛋……	罗伦斯	0.40	罗伦斯			
1_5	旅途余白	1	5	action	物理	赫萝	到头来不知该做何表情，只能盯着自己的脚尖看。 ‖ “那么，出发吧。” ‖ 随声抬头时，一切已准备就绪。 ‖ ►领路的祭司表情肃穆地行礼，其身后有两名男子各抱举一个人高的长杆，杆子顶端各有一面看似相当笨重的铁制徽记。他们后头还有六名男子左右排成两纵列，肩上扛着棺木。 ‖ “愿真主与圣灵降福天下苍生。” ‖ 祭司庄严地吟出祷词，一行人静静起步。沿路的针叶树底下，走出一张张困惑的脸孔。	领路的祭司表情肃穆地行礼，其身后有两名男子各抱举一个人高的长杆，杆子顶端各有一面看似相当笨重的铁制徽记。他们后头还有六名男子左右排成两纵列，肩上扛着棺木。	赫萝	0.30	赫萝			
2_93	旅途余白	2	93	action	心理-推测	罗伦斯	“哪里。这座温泉旅馆的卖点就是让客人笑着来笑着回去嘛。” ‖ 经营温泉旅馆与当个什么都能自己打理的旅行商人不同，辛苦得多了；然而只要身边有这样的助手，再多的苦都会化为无穷的喜悦。罗伦斯笑着点头，赫萝也像个少女似的笑了。 ‖ 下到一楼，赫萝便将脑袋挤进薄毛线帽里。尽管每个客人一天到晚都是醉醺醺的，好像无所谓，但还是不能让他们看见赫萝的耳朵。在纽希拉，知道赫萝身份的只有自家旅馆的人而已。 ‖ ►汉娜似乎是听见了脚步声，两人一进餐厅就替赫萝送饭过来。量不怎么多，只是相较于罗伦斯，肉的比例大过豆子不少，令人不禁莞尔。虽仍有还算年轻的自觉，一早就吃这么多肉还是令人吃不消。 ‖ 罗伦斯心里早已明白，自己与赫萝这寄宿于麦子的狼之化身，寿命有极大差距，让他深刻体会这点的机会也逐渐变多。 ‖ 思想上的理解，与生活中的实际体验完全是两回事。	汉娜似乎是听见了脚步声，两人一进餐厅就替赫萝送饭过来。量不怎么多，只是相较于罗伦斯，肉的比例大过豆子不少，令人不禁莞尔。虽仍有还算年轻的自觉，一早就吃这么多肉还是令人吃不消。	罗伦斯	0.40	罗伦斯	赫萝		
2_101	旅途余白	2	101	dialogue	anaphoric	罗伦斯	“嗯？” ‖ 注视赫萝以调皮少女的模样津津有味地啃肉时，这个赫萝慢慢地开口了。 ‖ “真正忙的是汝呗？现在人手不足，汝都忙得团团转呗？” ‖ ►“啊，这个嘛，还挺得住。再忙也忙不了多久了，况且我们也真的太依赖寇尔了点。既然他想出去见见世面，我哪有脸留他。” ‖ 十几年前，邂逅赫萝而在旅途中到处受无妄之灾牵连时，他们认识了一位名叫寇尔的少年。当时他是修习神学的流浪学生，年纪比判若豆蔻少女的赫萝更小。 ‖ 他如今也长成了与当时的自己相仿的青年啊。罗伦斯感到时间流逝的可怕。	啊，这个嘛，还挺得住。再忙也忙不了多久了，况且我们也真的太依赖寇尔了点。既然他想出去见见世面，我哪有脸留他。	赫萝	0.55	赫萝			
2_107	旅途余白	2	107	dialogue	unmarked	罗伦斯	同时，罗伦斯仍对于自己让曾经有志投身圣职的寇尔长期待在温泉旅馆工作有着不小愧疚。即使那是经过一番辗转曲折的结果。 ‖ 而某天，这个寇尔听了旅馆客人说的传闻后怎么也按捺不住，终于下定决心请求罗伦斯让他下山，罗伦斯当然是没有祝福他以外的选项。 ‖ “不过老实说……我很希望他能待到春天再走。” ‖ ►“嗯。唔咕、唔咕……嗯咕。这样也好，反正寇尔小鬼这个人怪老实的，要是错过那个机会，搞不好又会犹豫来犹豫去，踏不出那一步了。汝放手让他走的这个决定，咱觉得是一点也没错喔。” ‖ “听你这么说，我就好过多了。我实在不想妨碍前途看好的年轻人啊。” ‖ 罗伦斯也为自己的锡杯注酒，语气活像个龙钟老人，听得赫萝咯咯笑。	嗯。唔咕、唔咕……嗯咕。这样也好，反正寇尔小鬼这个人怪老实的，要是错过那个机会，搞不好又会犹豫来犹豫去，踏不出那一步了。汝放手让他走的这个决定，咱觉得是一点也没错喔。	罗伦斯	0.40	罗伦斯			
2_133	旅途余白	2	133	dialogue	anaphoric	罗伦斯	“呵呵。私奔对象是寇尔小鬼已经算不错了呗。” ‖ “又不一定是私奔！” ‖ 可是，罗伦斯就是忍不住想反驳，逗得赫萝和汉娜咯咯笑得更大声，让他好想找其他旅馆老板一起喝酒。 ‖ ►“再说啊，有心上人却硬把话憋在心里，又会有什么好处呢？以咱的女儿来说，咱倒还觉得她动作太慢了点呢。” ‖ 看来赫萝也替女儿着急过。 ‖ 但说到有话想说却憋在心里这点，赫萝应该也没立场说别人才对。罗伦斯回想起十几年前的旅程。当然，他很清楚挖苦赫萝会有什么后果，不会说出口。	再说啊，有心上人却硬把话憋在心里，又会有什么好处呢？以咱的女儿来说，咱倒还觉得她动作太慢了点呢。	赫萝	0.55	赫萝			
5_13	旅途余白	5	13	action	心理-推测	罗伦斯	“啊？” ‖ 大笨驴又在莫名其妙瞎扯了。赫萝投出怀疑的眼神，但罗伦斯却一副觉得这说不定真的有商机的表情说： ‖ “别惊讶，你有听过圣地巡礼吧？有的圣地是祭祀众所皆知的圣人，有的是祭祀对某些身体病痛特别灵验的圣人，例如眼疾。” ‖ ►赫萝兴趣缺缺地倒酒，不理会滔滔不绝的罗伦斯。大概是因为十年前的经验告诉她，这个人每次意气风发地大谈赚钱计划之后，泰半会惹得一身腥。 ‖ 只是，罗伦斯可无法将灵光憋在心里。 ‖ “既然大家都知道泡温泉对身体有益，不如直接请常来的圣职人员帮点忙，把这里封为圣地就好啦。没错没错，教会的教示里不也说过人间底下有个地狱，而中间有个叫炼狱的地方，只要在那里赎清了罪，即使该下地狱的人也能上天堂吗？相对地，天堂和人间之间也该有个不是天堂也不是人间的仙境，而那里就是我们纽希拉──”	赫萝兴趣缺缺地倒酒，不理会滔滔不绝的罗伦斯。大概是因为十年前的经验告诉她，这个人每次意气风发地大谈赚钱计划之后，泰半会惹得一身腥。	罗伦斯	0.40	罗伦斯	赫萝		
6_101	旅途余白	6	101	action	心理-推测	罗伦斯	“你可以尽管去追她──但这样讲其实有点不负责任。” ‖ 罗伦斯按住正要起身的卡姆，将手帕递给他。 ‖ “缪里那孩子的态度还不是很明确，所以我想她和寇尔到处游览之后，很可能突然就自个儿跑回来，好像什么事都没发生过一样。” ‖ ►一想像多半正在偷听的赫萝表情，罗伦斯就不禁苦笑，不过他真的是觉得可能不低。毕竟他怎么也不认为寇尔会不知会他就与缪里进一步发展。 ‖ “你只要在那之前成为一个真正的男人就行了，到时候再正式……正式……” ‖ 来跟缪里求婚。在罗伦斯怎么也说不出这几个字时，卡姆抓紧手帕大声说道：	一想像多半正在偷听的赫萝表情，罗伦斯就不禁苦笑，不过他真的是觉得可能不低。毕竟他怎么也不认为寇尔会不知会他就与缪里进一步发展。	罗伦斯	0.40	罗伦斯	赫萝		
1_0	狼与一身泥的送行狼	1	0	action	物理	赫萝	►远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。 ‖ 这样的喧噪，让人扎实感到冬天真的要结束了。 ‖ 在这个晴朗无风的和平日子，远离尘嚣的山村纽希拉正准备洗去累积整个冬天的尘垢而热闹非凡。	远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。	赫萝	0.30	赫萝			
1_3	狼与一身泥的送行狼	1	3	dialogue	unmarked	赫萝	远处传来的击木声，与载货马车车轮声、骡马嘶鸣掺在一块儿，不时还有些人们忙碌的吆喝。若闭上眼，多半会以为自己人在城镇的工地里吧。 ‖ 这样的喧噪，让人扎实感到冬天真的要结束了。 ‖ 在这个晴朗无风的和平日子，远离尘嚣的山村纽希拉正准备洗去累积整个冬天的尘垢而热闹非凡。 ‖ ►“卢米欧尼金币？有二十……十九枚没错吧。德堡银币，七十三枚。迪普铜币有一堆、两堆……总共六百枚没错吧？都秤过了吗？” ‖ 不断有人进出的村落集会所，弥漫着生锈金属的气味。每个人手都提着布袋，重重摆上房中央的长桌，解开束口绳倒出来，里头全是种类繁多的货币。 ‖ “那么，阿雷兹先生的份都在这里了没错吧？”	卢米欧尼金币？有二十……十九枚没错吧。德堡银币，七十三枚。迪普铜币有一堆、两堆……总共六百枚没错吧？都秤过了吗？	赫萝	0.40	赫萝			
1_39	狼与一身泥的送行狼	1	39	action	心理-推测	赫萝	若是前一阵子，来接人的应该会是长相和赫萝一个样的独生女缪里吧。可是她不晓得遗传到谁，偷跑出去旅行了。 ‖ “咱怕丢著汝一个人，会寂寞得哭着回家嘛。” ‖ 赫萝说完就把酒桶推过来。罗伦斯一拔栓，扑鼻而来的蜂蜜酒香就熏得他胃用力一缩，想起自己打从起床到现在什么也没吃。吞进一口，甜得腻人的酒使疲惫的躯体重获新生。无论赫萝嘴上怎么说，心里总是先为罗伦斯着想。 ‖ ►再说，赫萝才是真正寂寞的人吧。冬天结束后温泉旅馆就没生意了，长年分担劳务的寇尔寄旅他乡，独生女缪里也跟他跑了；虽然后来来了个奇特的客人能解点闷，不过他也在前几天回去了。假如她是受不了整天独守空荡荡的温泉旅馆才跑来的，那真是太可爱了。罗伦斯稍微用力地搂住赫萝似乎靠得比平时紧的瘦小身躯。 ‖ “话说旁边仓库堆得可真满啊，货币也像宝山一样。” ‖ “是啊，你是第一次见到吧。”	再说，赫萝才是真正寂寞的人吧。冬天结束后温泉旅馆就没生意了，长年分担劳务的寇尔寄旅他乡，独生女缪里也跟他跑了；虽然后来来了个奇特的客人能解点闷，不过他也在前几天回去了。假如她是受不了整天独守空荡荡的温泉旅馆才跑来的，那真是太可爱了。罗伦斯稍微用力地搂住赫萝似乎靠得比平时紧的瘦小身躯。	赫萝	0.40	赫萝	缪里		
1_43	狼与一身泥的送行狼	1	43	dialogue	anaphoric	赫萝	“话说旁边仓库堆得可真满啊，货币也像宝山一样。” ‖ “是啊，你是第一次见到吧。” ‖ 若非有事，赫萝鲜少离开温泉旅馆。不仅是因为赫萝不是人类不会变老，没事最好别抛头露面，其次则单纯是不爱出门而已。 ‖ ►“今年好像特别多呢……之前每年都是看人在忙，现在才知道做起来这么累，吓我一跳。今天真的是忙到头昏眼花，想到后面几天也要这样就会怕。” ‖ 罗伦斯苦笑着喝口酒后，赫萝又笑了。 ‖ “怎么啦？”	今年好像特别多呢……之前每年都是看人在忙，现在才知道做起来这么累，吓我一跳。今天真的是忙到头昏眼花，想到后面几天也要这样就会怕。	罗伦斯	0.55	罗伦斯			
1_65	狼与一身泥的送行狼	1	65	action	心理-推测	赫萝	今天会忙得这么累，也是因为没多少年轻人能替他打杂的缘故。 ‖ 即使有交情不错的旅馆老板赛勒斯之子卡姆来帮忙，还是忙得不可开交。 ‖ 清点眼前一大堆货币的途中，“有寇尔在就好了”的念头不知有过多少次。不然假如女儿缪里还在村里，也能协助收取及整理邻近聚落运来村里的货物。 ‖ ►然而，这两个人却结伴出游了。原本只有寇尔一个上路，结果淘气的缪里似乎是躲进行李中偷跟过去了。赫萝常笑他当爸当傻了，可是那怎么能教人不担心呢。即使寇尔是个正人君子，缪里还是跟男人单独外出啊！ ‖ “要是我们家两个年轻人都在……” ‖ 这句话有很多意思，而赫萝很善良地往好的方面解释。	然而，这两个人却结伴出游了。原本只有寇尔一个上路，结果淘气的缪里似乎是躲进行李中偷跟过去了。赫萝常笑他当爸当傻了，可是那怎么能教人不担心呢。即使寇尔是个正人君子，缪里还是跟男人单独外出啊！	赫萝	0.40	赫萝	缪里		
