uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
1_43	两匹狼的婚礼	1	43	action	物理	柯尔	这么爱撒娇还敢说自己是大人，一点说服力也没有。但是看她这么排斥，尿床这个理由就用不了了。 ‖ 所以我现在和缪里一起坐在窗边做手工。 ‖ “唉……都完全忘了会有这种时期……罗伦斯先生在温泉旅馆也很辛苦吧……” ‖ ►缪里的母亲贤狼赫萝和她不同，不能隐藏耳朵尾巴。 ‖ 为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。 ‖ 不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。	缪里的母亲贤狼赫萝和她不同，不能隐藏耳朵尾巴。	缪里	0.55	缪里			
1_44	两匹狼的婚礼	1	44	action	物理	柯尔	所以我现在和缪里一起坐在窗边做手工。 ‖ “唉……都完全忘了会有这种时期……罗伦斯先生在温泉旅馆也很辛苦吧……” ‖ 缪里的母亲贤狼赫萝和她不同，不能隐藏耳朵尾巴。 ‖ ►为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。 ‖ 不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。 ‖ 而出门在外，情况就完全不同了。	为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。	赫萝	0.55	赫萝			
1_45	两匹狼的婚礼	1	45	action	物理	柯尔	“唉……都完全忘了会有这种时期……罗伦斯先生在温泉旅馆也很辛苦吧……” ‖ 缪里的母亲贤狼赫萝和她不同，不能隐藏耳朵尾巴。 ‖ 为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。 ‖ ►不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。 ‖ 而出门在外，情况就完全不同了。 ‖ “唔～手指好酸喔……”	不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。	缪里	0.55	缪里			
1_46	两匹狼的婚礼	1	46	action	物理	柯尔	缪里的母亲贤狼赫萝和她不同，不能隐藏耳朵尾巴。 ‖ 为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。 ‖ 不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。 ‖ ►而出门在外，情况就完全不同了。 ‖ “唔～手指好酸喔……” ‖ 缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。	而出门在外，情况就完全不同了。	柯尔	0.30	柯尔			
1_47	两匹狼的婚礼	1	47	dialogue	anaphoric	柯尔	为了避免温泉旅馆在这时期到处都是毛，赫萝应该都是躲在房间里。 ‖ 不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。 ‖ 而出门在外，情况就完全不同了。 ‖ ►“唔～手指好酸喔……” ‖ 缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。 ‖ “好了啦，大哥哥！”	唔～手指好酸喔……	缪里	0.55	缪里			
1_48	两匹狼的婚礼	1	48	action	物理	柯尔	不过温泉旅馆总归是自己家，晚上还能避开人的耳目泡泡温泉。而且缪里还能灵活地收放耳朵尾巴，导致过去不怎么注意过她的换毛期。 ‖ 而出门在外，情况就完全不同了。 ‖ “唔～手指好酸喔……” ‖ ►缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。 ‖ “好了啦，大哥哥！” ‖ 没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时──	缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。	缪里	0.55	缪里			
1_49	两匹狼的婚礼	1	49	dialogue	anaphoric	柯尔	而出门在外，情况就完全不同了。 ‖ “唔～手指好酸喔……” ‖ 缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。 ‖ ►“好了啦，大哥哥！” ‖ 没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时── ‖ “我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？”	好了啦，大哥哥！	缪里	0.55	缪里			
1_50	两匹狼的婚礼	1	50	action	物理	柯尔	“唔～手指好酸喔……” ‖ 缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。 ‖ “好了啦，大哥哥！” ‖ ►没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时── ‖ “我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？” ‖ “咦？这样子──”	没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时──	缪里	0.55	缪里			
1_51	两匹狼的婚礼	1	51	dialogue	anaphoric	柯尔	缪里边挑边抱怨。有野兽血统的人被教会称为恶魔附身者，一旦被教会人士发现就会送上火刑台。相较于这种后果，这点辛苦算得了什么。 ‖ “好了啦，大哥哥！” ‖ 没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时── ‖ ►“我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？” ‖ “咦？这样子──” ‖ 说到一半，我也哑了。	我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？	缪里	0.55	缪里			
1_52	两匹狼的婚礼	1	52	dialogue	unmarked	柯尔	“好了啦，大哥哥！” ‖ 没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时── ‖ “我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？” ‖ ►“咦？这样子──” ‖ 说到一半，我也哑了。 ‖ “尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。”	咦？这样子──	缪里	0.40	缪里			
1_53	两匹狼的婚礼	1	53	action	物理	柯尔	没力了的缪里将被子扔到腿上，但就在我要她少废话快动手时── ‖ “我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？” ‖ “咦？这样子──” ‖ ►说到一半，我也哑了。 ‖ “尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。” ‖ 缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。	说到一半，我也哑了。	柯尔	0.30	柯尔			
1_54	两匹狼的婚礼	1	54	dialogue	anaphoric	柯尔	“我在想喔，如果我们捡一只一样颜色的野狗回来，是不是就不用挑啦？” ‖ “咦？这样子──” ‖ 说到一半，我也哑了。 ‖ ►“尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。” ‖ 缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。 ‖ 既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。	尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。	缪里	0.55	缪里			
1_55	两匹狼的婚礼	1	55	action	物理	柯尔	“咦？这样子──” ‖ 说到一半，我也哑了。 ‖ “尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。” ‖ ►缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。 ‖ 既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。 ‖ “如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？”	缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。	缪里	0.55	缪里			
1_56	两匹狼的婚礼	1	56	action	心理-自指	柯尔	说到一半，我也哑了。 ‖ “尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。” ‖ 缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。 ‖ ►既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。 ‖ “如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？” ‖ 竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。	既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。	柯尔	0.21	柯尔			非主角视角心理:存疑
1_57	两匹狼的婚礼	1	57	dialogue	anaphoric	柯尔	“尾巴的毛不管怎么洗，在这种时候也处理不完的啦。再说我也不敢保证睡着以后耳朵尾巴不会跑出来。” ‖ 缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。 ‖ 既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。 ‖ ►“如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？” ‖ 竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。 ‖ 况且从被子挑狼毛这种事真的是没完没了。	如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？	缪里	0.55	缪里			
1_58	两匹狼的婚礼	1	58	action	心理-推测	柯尔	缪里虽能自由收放耳朵尾巴，然而放出来才是自然状态，因此很容易在惊吓或愤怒时自己跑出来。 ‖ 既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。 ‖ “如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？” ‖ ►竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。 ‖ 况且从被子挑狼毛这种事真的是没完没了。 ‖ “……话说回来，会那么刚好有这种小狗吗？”	竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。	柯尔	0.28	柯尔	缪里		非主角视角心理:存疑
1_59	两匹狼的婚礼	1	59	action	物理	柯尔	既然睡着时容易跑出来，也就是恐怕要天天这样挑，她的想法是有点参考价值。 ‖ “如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？” ‖ 竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。 ‖ ►况且从被子挑狼毛这种事真的是没完没了。 ‖ “……话说回来，会那么刚好有这种小狗吗？” ‖ 缪里一把抛开被子，站起来说：	况且从被子挑狼毛这种事真的是没完没了。	赫萝	0.55	赫萝			
1_60	两匹狼的婚礼	1	60	dialogue	anaphoric	柯尔	“如果我装成一个天真无邪的小女生，抱一只野狗宝宝进来，人家也不会生气吧？” ‖ 竟然若无其事地讲这种话，不过她厚着脸皮抱小狗演戏的样子倒还不难想像。缪里就是很擅长这种事，作哥哥的我是不太乐见就是了。她母亲贤狼赫萝也是灵活运用她的威严和可爱，将丈夫罗伦斯的缰绳抓在手里，要勒要放要甩都随她高兴。缪里多半也继承了这一点吧。 ‖ 况且从被子挑狼毛这种事真的是没完没了。 ‖ ►“……话说回来，会那么刚好有这种小狗吗？” ‖ 缪里一把抛开被子，站起来说： ‖ “到街上找不就好了！今天还是好天气呢！”	……话说回来，会那么刚好有这种小狗吗？	缪里	0.55	缪里			
